distid,schoolid_stateassigned,distname,schoolname,enroll_raw_TX,pp_stloc_raw_TX
57905,57905085,DALLAS ISD,KATHLYN JOY GILLIAM COLLEGIATE ACA,373,8169.799863
57905,57905354,DALLAS ISD,KENNEDY-CURRY MIDDLE,762,7749.810819
57905,57905167,DALLAS ISD,KLEBERG EL,696,8355.190899
57905,57905012,DALLAS ISD,L G PINKSTON H S,1283,9093.449179
57905,57905159,DALLAS ISD,L L HOTCHKISS EL,721,8675.03021
57905,57905136,DALLAS ISD,L O DONALD EL,431,9950.660683
57905,57905059,DALLAS ISD,L V STOCKARD MIDDLE,1137,7463.38486
57905,57905171,DALLAS ISD,LAKEWOOD EL,942,7267.430191
57905,57905154,DALLAS ISD,LARRY G SMITH EL,802,7694.773953
57905,57905286,DALLAS ISD,LEE A MCSHAN JR EL,715,7517.613429
57905,57905130,DALLAS ISD,LEILA P COWART EL,577,8208.513804
57905,57905149,DALLAS ISD,LENORE KIRK HALL EL,506,8584.078069
57905,57905278,DALLAS ISD,LEONIDES GONZALEZ CIGARROA MD EL,534,8822.638593
57905,57905210,DALLAS ISD,LESLIE A STEMMONS EL,711,8270.714227
57905,57905158,DALLAS ISD,LIDA HOOE EL,422,9105.011812
57905,57905009,DALLAS ISD,LINCOLN HUMANITIES/COMMUNICATIONS,645,10373.04626
57905,57905260,DALLAS ISD,LORENZO DE ZAVALA EL,442,9177.558637
57905,57905275,DALLAS ISD,LOUISE WOLFF KAHN EL,643,7878.712976
57905,57905181,DALLAS ISD,MAPLE LAWN EL,683,8266.536324
57905,57905152,DALLAS ISD,MARGARET B HENDERSON EL,456,9429.58919
57905,57905272,DALLAS ISD,MARIA MORENO EL,405,9364.715164
57905,57905220,DALLAS ISD,MARK TWAIN LEADERSHIP VANGUARD,253,10658.32313
57905,57905198,DALLAS ISD,MARTHA TURNER REILLY EL,553,8585.236429
57905,57905128,DALLAS ISD,MARTIN LUTHER KING JR LEARNING CEN,418,9714.59856
57905,57905226,DALLAS ISD,MARTIN WEISS EL,509,8451.145565
57905,57905274,DALLAS ISD,MARY MCLEOD BETHUNE EL,706,8015.087581
57905,57905030,DALLAS ISD,MAYA ANGELOU H S,18,30242.64109
57905,57905550,DALLAS ISD,MI ESCUELITA-CASA VIEW,NRD,NRD
57905,57905551,DALLAS ISD,MI ESCUELITA-COCKRELL HILL,NRD,NRD
57905,57905552,DALLAS ISD,MI ESCUELITA-CROSSOVER,NRD,NRD
57905,57905553,DALLAS ISD,MI ESCUELITA-GOOD SHEPHERD,NRD,NRD
57905,57905162,DALLAS ISD,MOCKINGBIRD EL,670,7844.76381
57905,57905005,DALLAS ISD,MOISES E MOLINA H S,2254,7547.742786
57905,57905385,DALLAS ISD,MONTESSORI ACADEMY AT ONESIMO HERN,176,11303.20233
57905,57905188,DALLAS ISD,MOUNT AUBURN STEAM ACADEMY,580,8088.238025
57905,57905285,DALLAS ISD,N W HARLLEE EARLY CHILDHOOD CENTER,246,9976.834857
57905,57905236,DALLAS ISD,NANCY J COCHRAN EL,505,7907.04219
57905,57905187,DALLAS ISD,NANCY MOSELEY EL,752,7818.128827
57905,57905233,DALLAS ISD,NATHAN ADAMS EL,477,9034.200839
57905,57905156,DALLAS ISD,NATHANIEL HAWTHORNE EL,474,9514.502553
57905,57905003,DALLAS ISD,NEW TECH H S AT B F DARRELL H S,270,11843.03739
57905,57905024,DALLAS ISD,NORTH DALLAS H S,1060,8853.233438
57905,57905387,DALLAS ISD,NORTH LAKE EARLY COLLEGE H S,NRD,NRD
57905,57905168,DALLAS ISD,OBADIAH KNIGHT EL,459,8401.220611
57905,57905051,DALLAS ISD,OLIVER WENDELL HOLMES HUMANITIES/C,714,8942.212052
57905,57905202,DALLAS ISD,ORAN M ROBERTS EL,565,7465.325849
57905,57905139,DALLAS ISD,PAUL L DUNBAR LEARNING CENTER,487,9863.504654
57905,57905160,DALLAS ISD,PERSONALIZED LEARNING PREPARATORY,203,12996.39369
57905,57905052,DALLAS ISD,PIEDMONT GLOBAL ACADEMY,1028,7461.344506
57905,57905273,DALLAS ISD,PLEASANT GROVE EL,536,8339.368288
57905,57905102,DALLAS ISD,PREK PARTNERSHIP CENTER,2163,6288.369091
57905,57905195,DALLAS ISD,PRESTON HOLLOW EL,449,9657.174374
57905,57905215,DALLAS ISD,R L THORNTON EL,298,9484.793961
57905,57905068,DALLAS ISD,RAUL QUINTANILLA SR MIDDLE,691,9165.114157
57905,57905199,DALLAS ISD,REINHARDT EL,515,9227.485966
57905,57905170,DALLAS ISD,RICHARD LAGOW EL,538,8246.289583
57905,57905050,DALLAS ISD,ROBERT T HILL MIDDLE,862,7713.386901
57905,57905264,DALLAS ISD,RONALD E MCNAIR EL,600,7410.624979
57905,57905204,DALLAS ISD,ROSEMONT LOWER - CHRIS V SEMOS BUI,1005,7334.909084
57905,57905359,DALLAS ISD,ROSEMONT UPPER,200,9786.766646
57905,57905037,DALLAS ISD,ROSIE SORRELLS EDUCATION AND SOCIA,306,9376.075731
57905,57905117,DALLAS ISD,RUFUS C BURLESON EL,619,7538.43251
57905,57905129,DALLAS ISD,S S CONNER EL,586,8242.565246
57905,57905083,DALLAS ISD,SAM TASBY MIDDLE,919,8006.622108
57905,57905207,DALLAS ISD,SAN JACINTO EL,469,8393.424791
57905,57905072,DALLAS ISD,SARAH ZUMWALT MIDDLE,396,9269.620888
57905,57905363,DALLAS ISD,SCHOOL FOR THE TALENTED & GIFTED I,208,9788.086069
57905,57905039,DALLAS ISD,SCHOOL FOR THE TALENTED AND GIFTED,359,7746.737036
57905,57905033,DALLAS ISD,SCHOOL OF BUSINESS AND MANAGEMENT,505,8846.327339
57905,57905036,DALLAS ISD,SCHOOL OF HEALTH PROFESSIONS,549,7823.322329
57905,57905026,DALLAS ISD,SCHOOL OF SCIENCE AND ENGINEERING,497,7694.03568
57905,57905208,DALLAS ISD,SEAGOVILLE EL,707,7624.131582
57905,57905015,DALLAS ISD,SEAGOVILLE H S,1514,8198.960186
57905,57905069,DALLAS ISD,SEAGOVILLE MIDDLE,1380,7555.105341
57905,57905244,DALLAS ISD,SEAGOVILLE NORTH EL,775,6940.858581
57905,57905173,DALLAS ISD,SIDNEY LANIER EXPRESSIVE ARTS VANG,626,7865.476199
57905,57905025,DALLAS ISD,SKYLINE H S,4229,7845.466686
57905,57905386,DALLAS ISD,SOLAR PREP FOR BOYS AT JOHN F KENN,220,12686.85119
57905,57905306,DALLAS ISD,SOLAR PREPARATORY SCHOOL FOR GIRLS,460,9057.146646
57905,57905016,DALLAS ISD,SOUTH OAK CLIFF H S,1073,9194.867662
57905,57905145,DALLAS ISD,STEPHEN C FOSTER EL,689,8627.849766
57905,57905211,DALLAS ISD,STEVENS PARK EL,710,8106.154392
57905,57905384,DALLAS ISD,SUDIE L WILLIAMS TALENTED AND GIFT,204,10343.27998
57905,57905018,DALLAS ISD,SUNSET H S,2026,7603.130999
57905,57905213,DALLAS ISD,T G TERRY EL,390,8603.01203
57905,57905043,DALLAS ISD,T W BROWNE MIDDLE,570,7904.956295
57905,57905308,DALLAS ISD,TBD EARLY CHILDHOOD CENTER,NRD,NRD
57905,57905303,DALLAS ISD,THELMA ELIZABETH PAGE RICHARDSON E,693,7979.913818
57905,57905054,DALLAS ISD,THOMAS C MARSH MIDDLE,963,7465.534133
57905,57905055,DALLAS ISD,THOMAS J RUSK MIDDLE,648,9740.72751
57905,57905007,DALLAS ISD,THOMAS JEFFERSON H S,1722,7857.568887
57905,57905183,DALLAS ISD,THOMAS L MARSALIS EL,476,8393.80799
57905,57905277,DALLAS ISD,THOMAS TOLBERT EL,485,8666.930666
57905,57905148,DALLAS ISD,TOM C GOOCH EL,433,9607.367547
57905,57905144,DALLAS ISD,TOM W FIELD EL,224,2556.580574
57905,57905088,DALLAS ISD,TRINIDAD GARZA EARLY COLLEGE AT MT,438,7486.077924
57905,57905186,DALLAS ISD,TRINITY HEIGHTS GIFTED AND TALENTE,281,9824.1575
57905,57905175,DALLAS ISD,UMPHREY LEE EL,483,9104.842609
57905,57905222,DALLAS ISD,URBAN PARK EL,607,7983.692527
57905,57905153,DALLAS ISD,VICTOR H HEXTER EL,557,8106.067382
57905,57905109,DALLAS ISD,W A BLAIR EL,590,8275.330544
57905,57905049,DALLAS ISD,W E GREINER EXPLORATORY ARTS ACADE,1796,7128.666579
57905,57905002,DALLAS ISD,W H ADAMSON H S,1619,7402.523391
57905,57905048,DALLAS ISD,W H GASTON MIDDLE,939,7835.204101
57905,57905021,DALLAS ISD,W T WHITE H S,2207,7378.323968
57905,57905118,DALLAS ISD,W W BUSHMAN EL,423,9031.454329
57905,57905014,DALLAS ISD,W W SAMUELL H S,1941,8067.114729
57905,57905224,DALLAS ISD,WALNUT HILL EL,377,9531.201951
57905,57905250,DALLAS ISD,WHITNEY M YOUNG JR EL,437,8286.613122
57905,57905185,DALLAS ISD,WILLIAM B MILLER EL,292,11298.67952
57905,57905217,DALLAS ISD,WILLIAM B TRAVIS VANGUARD ACAD OF,521,8247.492231
57905,57905042,DALLAS ISD,WILLIAM HAWLEY ATWELL LAW ACADEMY,785,8651.806837
57905,57905177,DALLAS ISD,WILLIAM LIPSCOMB EL,451,9174.808619
57905,57905104,DALLAS ISD,WILLIAM M ANDERSON EL,678,7588.968032
57905,57905301,DALLAS ISD,WILMER-HUTCHINS EL,954,7136.415723
57905,57905380,DALLAS ISD,WILMER-HUTCHINS H S,914,8654.021591
57905,57905229,DALLAS ISD,WINNETKA EL,884,7073.239632
57905,57905022,DALLAS ISD,WOODROW WILSON H S,1951,7324.394493
57905,57905046,DALLAS ISD,YOUNG MEN'S LEADERSHIP ACADEMY AT,870,8815.546071
57905,57905352,DALLAS ISD,YOUNG WOMEN'S STEAM ACADEMY AT BA,1199,7392.284219
57905,57905100,DALLAS ISD,ZAN WESLEY HOLMES JR MIDDLE,855,8022.35571
20910,20910101,DAMON ISD,DAMON EL,144,13417.07959
20910,20910001,DAMON ISD,DAMON H S,12,14279.46154
20904,20904002,DANBURY ISD,BRAZORIA CO J J A E P,1,7238.643304
20904,20904101,DANBURY ISD,DANBURY EL,351,8477.646153
20904,20904001,DANBURY ISD,DANBURY H S,261,10668.83104
20904,20904041,DANBURY ISD,DANBURY MIDDLE,186,7836.815347
148905,148905101,DARROUZETT ISD,DARROUZETT SCHOOLS,118,13983.85593
175904,175904101,DAWSON ISD,DAWSON EL,269,8093.924097
175904,175904001,DAWSON ISD,DAWSON H S,243,10059.11695
58902,58902001,DAWSON ISD,DAWSON SCHOOL,108,15856.67593
146902,146902101,DAYTON ISD,AUSTIN EL,930,7051.53142
146902,146902102,DAYTON ISD,COLBERT EL,221,6661.237215
146902,146902002,DAYTON ISD,DAYTON H S,1479,8905.648252
146902,146902007,DAYTON ISD,FREDDA NOTTINGHAM ALTERNATIVE EDUC,10,14627.17658
146902,146902105,DAYTON ISD,KIMMIE M BROWN EL,783,7489.705573
146902,146902103,DAYTON ISD,RICHTER EL,725,8065.990375
146902,146902041,DAYTON ISD,WILSON J H,1258,7678.90488
47902,47902101,DE LEON ISD,DE LEON EL,356,7641.943866
47902,47902001,DE LEON ISD,DE LEON H S,195,11021.65232
47902,47902041,DE LEON ISD,PERKINS MIDDLE,189,7493.453868
249905,249905103,DECATUR ISD,CARSON EL,392,9300.167559
249905,249905001,DECATUR ISD,DECATUR H S,1052,9308.930818
249905,249905105,DECATUR ISD,DECATUR INT,535,7129.813177
249905,249905041,DECATUR ISD,MCCARROLL MIDDLE,495,8907.094249
249905,249905101,DECATUR ISD,RANN EL,521,7953.832651
249905,249905104,DECATUR ISD,YOUNG EL,407,8340.288899
101908,101908043,DEER PARK ISD,BONNETTE J H,819,9237.611842
101908,101908101,DEER PARK ISD,CARPENTER EL,824,8478.379405
101908,101908102,DEER PARK ISD,DEEPWATER EL,761,10513.72214
101908,101908041,DEER PARK ISD,DEEPWATER J H,649,10426.36681
101908,101908105,DEER PARK ISD,DEER PARK EL,785,7816.703556
101908,101908001,DEER PARK ISD,DEER PARK H S,4056,10083.09028
101908,101908042,DEER PARK ISD,DEER PARK J H,894,8684.548162
101908,101908109,DEER PARK ISD,EARLY CHILDHOOD CENTER,248,15405.0553
101908,101908108,DEER PARK ISD,FAIRMONT EL,802,8211.050742
101908,101908044,DEER PARK ISD,FAIRMONT J H,716,9223.732919
101908,101908007,DEER PARK ISD,H S POINT,NRD,NRD
101908,101908107,DEER PARK ISD,JP DABBS EL,683,8807.603029
101908,101908106,DEER PARK ISD,PARKWOOD EL,667,12090.40385
101908,101908104,DEER PARK ISD,SAN JACINTO EL,898,8201.547529
19901,19901102,DEKALB ISD,DEKALB EL,313,8644.332016
19901,19901001,DEKALB ISD,DEKALB H S,220,12731.73467
19901,19901041,DEKALB ISD,DEKALB MIDDLE,266,9159.264852
227910,227910108,DEL VALLE ISD,BATY EL,487,10730.8057
227910,227910111,DEL VALLE ISD,CREEDMOOR EL,554,9769.342088
227910,227910043,DEL VALLE ISD,DAILEY MIDDLE,829,8790.014019
227910,227910110,DEL VALLE ISD,DEL VALLE EL,636,8515.114481
227910,227910001,DEL VALLE ISD,DEL VALLE H S,3135,8699.806889
227910,227910041,DEL VALLE ISD,DEL VALLE MIDDLE,884,8950.016791
227910,227910002,DEL VALLE ISD,DEL VALLE OPPORTUNITY CTR,162,27717.74341
227910,227910107,DEL VALLE ISD,HILLCREST EL,420,11327.78151
227910,227910109,DEL VALLE ISD,HORNSBY-DUNLAP EL,513,9540.860371
227910,227910042,DEL VALLE ISD,JOHN P OJEDA MIDDLE,839,9358.273408
227910,227910112,DEL VALLE ISD,JOSEPH GILBERT EL,634,9043.373275
227910,227910113,DEL VALLE ISD,NEWTON COLLINS EL,633,8627.441674
227910,227910101,DEL VALLE ISD,POPHAM EL,644,8407.887304
227910,227910106,DEL VALLE ISD,SMITH EL,456,11153.74341
227910,227910005,DEL VALLE ISD,TRAVIS CO J J A E P,NRD,NRD
115903,115903001,DELL CITY ISD,DELL CITY SCHOOL,72,29436.90278
91903,91903045,DENISON ISD,B MCDANIEL INT,705,8619.386898
91903,91903001,DENISON ISD,DENISON H S,1320,9533.805112
91903,91903041,DENISON ISD,HENRY SCOTT MIDDLE,718,8649.110442
91903,91903103,DENISON ISD,HOUSTON EL,242,7950.104698
91903,91903104,DENISON ISD,HYDE PARK EL,457,7465.250855
91903,91903113,DENISON ISD,LAMAR EL,468,7480.720613
91903,91903112,DENISON ISD,MAYES EL,462,7071.089744
91903,91903002,DENISON ISD,PATHWAYS H S,25,23970.1642
91903,91903114,DENISON ISD,TERRELL EL,324,8477.340746
61901,61901104,DENTON ISD,ALICE MOORE ALEXANDER,566,9514.36948
61901,61901049,DENTON ISD,BETTYE MYERS MIDDLE,858,9587.218113
61901,61901122,DENTON ISD,BLANTON EL,487,8565.815852
61901,61901111,DENTON ISD,BORMAN EL,430,10912.81385
61901,61901045,DENTON ISD,CALHOUN MIDDLE,736,10758.28307
61901,61901127,DENTON ISD,CATHERINE BELL EL,816,6925.578467
61901,61901125,DENTON ISD,CROSS OAKS EL,707,7747.136796
61901,61901041,DENTON ISD,CROWNOVER MIDDLE,955,8440.811362
61901,61901006,DENTON ISD,DENTON CO J J A E P,NRD,NRD
61901,61901003,DENTON ISD,DENTON H S,2005,9538.084611
61901,61901126,DENTON ISD,DOROTHY P ADKINS EL,407,9720.058061
61901,61901124,DENTON ISD,EMILIO & GUADALUPE GONZALEZ PRE-K,321,8705.712274
61901,61901115,DENTON ISD,EP RAYZOR EL,384,9808.042468
61901,61901112,DENTON ISD,EVERS PARK EL,572,9632.273474
61901,61901039,DENTON ISD,FRED MOORE H S,72,14603.55028
61901,61901110,DENTON ISD,GINNINGS EL,562,9201.417422
61901,61901007,DENTON ISD,GUYER H S,2617,8528.589766
61901,61901048,DENTON ISD,HARPOOL MIDDLE,913,8770.237393
61901,61901118,DENTON ISD,HAWK EL,649,8283.707959
61901,61901105,DENTON ISD,HODGE EL,621,9108.54545
61901,61901102,DENTON ISD,HOUSTON EL,576,8534.350628
61901,61901040,DENTON ISD,JOE DALE SPARKS CAMPUS,60,23931.65028
61901,61901005,DENTON ISD,LESTER DAVIS,37,42532.42415
61901,61901046,DENTON ISD,MCMATH MIDDLE,769,10007.04876
61901,61901106,DENTON ISD,MCNAIR EL,548,8361.42011
61901,61901047,DENTON ISD,NAVO MIDDLE,985,8371.398335
61901,61901121,DENTON ISD,NELSON EL,645,8403.640203
61901,61901107,DENTON ISD,NEWTON RAYZOR EL,634,8896.580775
61901,61901120,DENTON ISD,PALOMA CREEK EL,807,7156.604803
61901,61901116,DENTON ISD,PECAN CREEK EL,661,8997.677865
61901,61901117,DENTON ISD,PROVIDENCE EL,447,9190.552518
61901,61901008,DENTON ISD,RAY BRASWELL H S,2007,8727.672353
61901,61901108,DENTON ISD,RIVERA EL,608,9053.038219
61901,61901050,DENTON ISD,RODRIGUEZ MIDDLE,825,8647.972099
61901,61901113,DENTON ISD,RYAN EL,639,8753.545586
61901,61901002,DENTON ISD,RYAN H S,2067,9818.155022
61901,61901119,DENTON ISD,SAVANNAH EL,733,7107.337911
61901,61901123,DENTON ISD,STEPHENS EL,408,10333.51842
61901,61901044,DENTON ISD,STRICKLAND MIDDLE,909,9646.203746
61901,61901114,DENTON ISD,THE ANN WINDLE SCHOOL FOR YOUNG CH,292,7007.479504
61901,61901128,DENTON ISD,UNION PARK EL,NRD,NRD
61901,61901109,DENTON ISD,WILSON EL,615,8944.234833
251901,251901001,DENVER CITY ISD,DENVER CITY H S,482,12717.6373
251901,251901104,DENVER CITY ISD,DODSON PRI,422,7904.937969
251901,251901101,DENVER CITY ISD,KELLEY EL,400,8982.215066
251901,251901041,DENVER CITY ISD,WILLIAM G GRAVITT J H,391,8700.071543
57906,57906110,DESOTO ISD,AMBER TERRACE DISCOVERY & DESIGN E,440,10600.79263
57906,57906107,DESOTO ISD,COCKRELL HILL EL,587,9366.786876
57906,57906043,DESOTO ISD,CURTISTENE S MCCOWAN MIDDLE (ISTEA,961,8307.214972
57906,57906007,DESOTO ISD,DALLAS COUNTY JJAEP DESOTO CAMPUS,3,10531.66763
57906,57906008,DESOTO ISD,DESOTO ALTERNATIVE EDUCATION CENTE,11,92564.66763
57906,57906041,DESOTO ISD,DESOTO EAST MIDDLE (ISTEAM),577,9983.02811
57906,57906001,DESOTO ISD,DESOTO H S & ISTEAM3D,3101,9439.733088
57906,57906042,DESOTO ISD,DESOTO WEST MIDDLE (ISTEAM),721,9345.93947
57906,57906108,DESOTO ISD,FRANK D MOATES EL,482,10212.87924
57906,57906112,DESOTO ISD,KATHERINE JOHNSON TECHNOLOGY MAGNE,543,7772.691566
57906,57906111,DESOTO ISD,LITTLE EAGLES EARLY LEARNING CENTE,84,2121.667625
57906,57906103,DESOTO ISD,NORTHSIDE EL,392,9831.101299
57906,57906102,DESOTO ISD,RUBY YOUNG EL,425,9617.312331
57906,57906106,DESOTO ISD,THE MEADOWS EL,433,9555.233445
57906,57906003,DESOTO ISD,WINGS (WHERE I NOW GAIN SUCCESS),67,11738.10046
57906,57906109,DESOTO ISD,WOODRIDGE EL,563,9161.182723
194905,194905101,DETROIT ISD,DETROIT EL,270,10045.98506
194905,194905001,DETROIT ISD,DETROIT H S,168,12292.73559
194905,194905041,DETROIT ISD,DETROIT J H,104,12474.57167
146903,146903101,DEVERS ISD,DEVERS EL,126,10193.28166
146903,146903041,DEVERS ISD,DEVERS JH,50,11542.77023
163901,163901004,DEVINE ISD,DEVINE DAEP SCHOOL,4,33147.67273
163901,163901001,DEVINE ISD,DEVINE H S,566,9968.284035
163901,163901102,DEVINE ISD,DEVINE INTERMEDIATE SCHOOL,448,7578.953977
163901,163901041,DEVINE ISD,DEVINE MIDDLE,455,7648.362837
163901,163901101,DEVINE ISD,JOHN J CIAVARRA EL,507,8027.376869
81906,81906101,DEW ISD,DEW EL,155,11977.80645
176903,176903101,DEWEYVILLE ISD,DEWEYVILLE EL,274,7849.671798
176903,176903001,DEWEYVILLE ISD,DEWEYVILLE H S,305,9875.065336
163902,163902001,D'HANIS ISD,D'HANIS SCHOOL,368,12135.27717
3905,3905001,DIBOLL ISD,DIBOLL H S,499,9361.520127
3905,3905041,DIBOLL ISD,DIBOLL J H,429,8085.854189
3905,3905102,DIBOLL ISD,DIBOLL PRI,165,8880.46631
3905,3905101,DIBOLL ISD,H G TEMPLE EL,382,9562.558219
3905,3905103,DIBOLL ISD,H G TEMPLE INT,389,7887.247427
3905,3905004,DIBOLL ISD,STUBBLEFIELD LRN CTR,6,13219.42995
84901,84901107,DICKINSON ISD,BAY COLONY EL,691,8435.08378
84901,84901109,DICKINSON ISD,CALDER ROAD EL,562,9788.57853
84901,84901014,DICKINSON ISD,COASTAL ALTERNATIVE PROGRAM (CAP),7,2030.393477
84901,84901009,DICKINSON ISD,DICKINSON CONTINUATION CENTER,64,11248.9716
84901,84901001,DICKINSON ISD,DICKINSON H S,3003,8479.676527
84901,84901042,DICKINSON ISD,DUNBAR MIDDLE,652,8684.566789
84901,84901044,DICKINSON ISD,ELVA C LOBIT MIDDLE,436,10524.15265
84901,84901051,DICKINSON ISD,EUGENE 'GENE' KRANZ J H,924,8751.158628
84901,84901012,DICKINSON ISD,GALVESTON CO DETENTION CTR,11,2045.757113
84901,84901010,DICKINSON ISD,GALVESTON CO J J A E P,4,2030.393477
84901,84901106,DICKINSON ISD,HUGHES ROAD EL,662,8144.334564
84901,84901105,DICKINSON ISD,JAKE SILBERNAGEL EL,671,8497.298096
84901,84901043,DICKINSON ISD,JOHN AND SHAMARION BARBER MIDDLE,709,8372.074718
84901,84901101,DICKINSON ISD,KENNETH E LITTLE EL,700,8383.670619
84901,84901102,DICKINSON ISD,LOUIS G LOBIT EL,567,8595.772665
84901,84901041,DICKINSON ISD,R D MCADAMS J H,760,9627.275055
84901,84901108,DICKINSON ISD,SAN LEON EL,698,8103.980869
84901,84901011,DICKINSON ISD,TRANSFORMING LIVES COOPERATIVE (TL,8,2051.518477
82902,82902101,DILLEY ISD,DILLEY EL,475,8336.981656
82902,82902001,DILLEY ISD,DILLEY H S,294,12899.22022
82902,82902041,DILLEY ISD,MARY HARPER MIDDLE,222,11459.89176
144903,144903001,DIME BOX ISD,DIME BOX SCHOOL,153,12905.09804
35901,35901001,DIMMITT ISD,DIMMITT H S,337,15518.98086
35901,35901041,DIMMITT ISD,DIMMITT MIDDLE,255,14516.81836
35901,35901102,DIMMITT ISD,RICHARDSON EL,638,8994.294306
133905,133905101,DIVIDE ISD,DIVIDE EL,21,16745.14286
74904,74904001,DODD CITY ISD,DODD CITY SCHOOL,383,8147.872063
108902,108902006,DONNA ISD,3D ACADEMY,158,14788.28143
108902,108902104,DONNA ISD,A M OCHOA EL,423,8201.934108
108902,108902045,DONNA ISD,A P SOLIS MIDDLE,850,9982.649622
108902,108902106,DONNA ISD,C STAINKE EL,525,8183.692703
108902,108902112,DONNA ISD,CAPT D SALINAS II EL,526,8653.5673
108902,108902116,DONNA ISD,DANIEL SINGLETERRY SR,542,7530.990946
108902,108902005,DONNA ISD,DONNA ALTERNATIVE EDUCATION PROGRAM,NRD,NRD
108902,108902009,DONNA ISD,DONNA EARLY COLLEGE H S,NRD,NRD
108902,108902001,DONNA ISD,DONNA H S,2046,10438.94194
108902,108902007,DONNA ISD,DONNA NORTH H S,2174,9699.079465
108902,108902047,DONNA ISD,DORA M SAUCEDA MIDDLE,828,10240.06655
108902,108902117,DONNA ISD,ELOY GARZA SALAZAR EL,522,8043.77486
108902,108902102,DONNA ISD,GUZMAN EL,370,8360.274042
108902,108902003,DONNA ISD,HIDALGO CO J J A E P,NRD,NRD
108902,108902109,DONNA ISD,J W CACERES EL,355,8949.925165
108902,108902118,DONNA ISD,JULIAN S ADAME,582,7618.68097
108902,108902115,DONNA ISD,LE NOIR EL,405,8243.933268
108902,108902111,DONNA ISD,M RIVAS EL,333,9621.766835
108902,108902114,DONNA ISD,MARIA ALICIA P MUNOZ EL,803,7462.967411
108902,108902113,DONNA ISD,PATRICIA S GARZA EL,625,7628.311599
108902,108902105,DONNA ISD,RUNN EL,298,9854.448919
108902,108902103,DONNA ISD,T PRICE EL,461,8371.539909
108902,108902046,DONNA ISD,VETERANS MIDDLE,890,9828.299338
108902,108902048,DONNA ISD,W A TODD MIDDLE,722,11334.72941
86024,86024101,DOSS CONSOLIDATED CSD,DOSS EL,20,29783.7
174911,174911001,DOUGLASS ISD,DOUGLASS SCHOOL,465,8355.810753
178801,178801001,DR M L GARZA-GONZALEZ CHARTER SCHO,DR M L GARZA-GONZALEZ CHARTER SCHO,210,7924.019048
101856,101856101,DRAW ACADEMY,DRAW ACADEMY,649,8467.496148
105904,105904101,DRIPPING SPRINGS ISD,DRIPPING SPRINGS EL,820,7807.445732
105904,105904001,DRIPPING SPRINGS ISD,DRIPPING SPRINGS H S,1950,8680.951454
105904,105904041,DRIPPING SPRINGS ISD,DRIPPING SPRINGS MIDDLE,842,8371.26651
105904,105904105,DRIPPING SPRINGS ISD,EL #5,NRD,NRD
105904,105904103,DRIPPING SPRINGS ISD,ROOSTER SPRINGS EL,822,7666.955254
105904,105904104,DRIPPING SPRINGS ISD,SYCAMORE SPRINGS EL,869,7186.93337
105904,105904042,DRIPPING SPRINGS ISD,SYCAMORE SPRINGS MIDDLE,808,7689.148751
105904,105904102,DRIPPING SPRINGS ISD,WALNUT SPRINGS EL,733,7808.711125
178905,178905041,DRISCOLL ISD,DRISCOLL EL & MIDDLE,304,10937.06579
72902,72902101,DUBLIN ISD,DUBLIN EL,430,8748.088222
72902,72902001,DUBLIN ISD,DUBLIN H S,504,9693.132611
72902,72902102,DUBLIN ISD,DUBLIN INT,272,9667.192018
171901,171901101,DUMAS ISD,CACTUS EL,367,7699.031192
171901,171901001,DUMAS ISD,DUMAS H S,1109,8322.395863
171901,171901106,DUMAS ISD,DUMAS INT,643,6735.750441
171901,171901041,DUMAS ISD,DUMAS J H,644,8539.252899
171901,171901105,DUMAS ISD,GREEN ACRES EL,436,7057.16392
171901,171901103,DUMAS ISD,HILLCREST EL,307,7546.52257
171901,171901102,DUMAS ISD,MORNINGSIDE EL,445,8110.868476
171901,171901002,DUMAS ISD,NORTH PLAINS OPPORTUNITY CENTER,38,18295.54417
171901,171901104,DUMAS ISD,SUNSET EL,297,7743.515463
57907,57907101,DUNCANVILLE ISD,CENTRAL EL,435,9050.523252
57907,57907107,DUNCANVILLE ISD,CHARLES ACTON EL,543,7156.879091
57907,57907111,DUNCANVILLE ISD,CJ & ANNE HYMAN EL,474,8810.50959
57907,57907106,DUNCANVILLE ISD,CLINT Q SMITH EL,319,8356.148539
57907,57907001,DUNCANVILLE ISD,DUNCANVILLE H S,4346,8673.288517
57907,57907102,DUNCANVILLE ISD,FAIRMEADOWS EL,445,8663.407276
57907,57907043,DUNCANVILLE ISD,G W KENNEMER MIDDLE,869,7976.930572
57907,57907109,DUNCANVILLE ISD,GLENN C HARDIN INT,632,7441.677839
57907,57907110,DUNCANVILLE ISD,GRACE R BRANDENBURG INT,473,8955.395313
57907,57907108,DUNCANVILLE ISD,H BOB DANIEL SR INT,628,6608.178574
57907,57907041,DUNCANVILLE ISD,J HERMAN REED MIDDLE,601,8468.414246
57907,57907112,DUNCANVILLE ISD,JAMES R BILHARTZ JR EL,572,8695.499395
57907,57907004,DUNCANVILLE ISD,MARY E SMITHEY PACE H S,105,11973.87662
57907,57907103,DUNCANVILLE ISD,MERRIFIELD EL,440,7600.346423
57907,57907007,DUNCANVILLE ISD,P A S S LEARNING CTR,5,6070.562332
57907,57907105,DUNCANVILLE ISD,S GUS ALEXANDER JR EL,417,8356.830917
57907,57907005,DUNCANVILLE ISD,SUMMIT LEARNING CENTER,64,19273.17171
